#,AdultEducationSubsidies,Stöd till vuxenutbildning,"Stöd till vuxenutbildning är ett sätt att uppmuntra människor att omskola sig och fortsätta sin utbildning efter att de har anslutit sig till arbetskraften. Detta inkluderar kvällskurser och distansutbildningsresurser. Dessa system bidrar till att höja arbetskraftens övergripande utbildningsnivå."
#,AgricultureSubsidies,Stöd till jordbruk,"Av strategiska anledningar är vissa regeringar glada att betala ut stöd till lantbrukare för att säkerställa nationens livsmedelssäkerhet. Detta går emot fri marknadsekonomi och kan vara väldigt dyrt, men det garanterar jobb (och röster) på landsbygden."
#,AirlineTax,Flygskatt,"Flygbränsle har generellt sett inte varit föremål för beskattning. De som uppmuntrar beskattning av flygbränsle insisterar att avsaknande av detta resulterar i en orättvis subvention på en miljöförstörande transportform. Flygkedjorna menar istället att beskattning av flygbränsle leder till att de tankar någon annanstans därigenom avleda medel från vår ekonomi."
#,AlcoholLaw,Alkohollag,"Det finns rikligt med bevis som tyder på att överdriven alkoholkonsumtion kan leda till hälsoproblem och till och med för tidig död. Däremot, invänder vissa människor emot att staten lägger sig i en individs rätt att välja vad hen dricker. Det finns också en motsättning i att regeringen kan tjäna in en massa pengar genom beskattning av alkohol."
#,AlcoholTax,Alkoholskatt,"Medicinskt sett finns det en klar anledning för regeringen att beskatta alkohol i syfte att nedslå konsumtion på grund av dess negativa effekter på hälsan samt dess potentiella korrelation med social utslagning. Å andra sidan, ser de som dricker socialt att regeringen drar nytta av en sådan skatt är hycklande."
#,ArmedPolice,Beväpnad polis,"Beväpnande av polisen kan vara en effektiv strategi i att bekämpa brottsligheten och upprätthålla ordning. Motståndare menar att det uppmuntrar kriminella att använda skjutvapen i en 'kriminella kapprustning'. Kritiker oroar sig också för att beväpna polisen kommer distansera dem från laglydiga medborgare."
#,BanSundayShopping,Söndagsstängda affärer,"Den kristna tron erkänner 'Sabbatsdagen' som en 'vilodag' och många religiösa människor anser att ingen shopping ska göras på den dagen. Vissa fackföreningar tycker också att en påtvingad vilodag motverkar utnyttjandet av deras medlemmar."
#,BiofuelSubsidies,Subventioner till biobränsle,"Biobränslen kan reducera efterfrågan på olja, genom att blanda etanol härrör från majs med petrokemiskt bränsle. Detta är naturligtvis populärt bland miljöaktivister. Lantbrukare som tjänar pengar på att producera majs för biobränsle drar också nytta av detta. Biobränslen med en högre inblandning av etanol kan subventioneras genom skattelättnader."
#,BorderControls,Gränskontroller,"Utan någon sorts tullkontroll vid gränserna, är ditt land öppet mål för massiv illegal invandring. Vissa argumenterar för att dessa invandrare begår brott, andra för att de tar jobb ifrån dina egna medborgare. Gränskontroller kan vara effektiva i att reducera illegal invandring."
#,BusLanes,Bussfiler,"Att avsätta specifika körfält på en väg för endast bussar (samt kanske taxibilar och motorcyklar) är ett sätt att få trafiken flytande och undvika trängsel. Det kortar också väntetiden för lokaltrafiken och därigenom uppmuntrar användande. Det finns märkbara kostnader för att inrätta sådana system, och bilister kan bli irriterade om bussfilerna står tomma medan de förblir fast i trafiken."
#,BusSubsidies,Subventionerade bussar,"Trängsel i trafiken och förorening kan reduceras genom att uppmuntra folk till att resa med buss istället för med bil. Det kan dock vara ett dyrt alternativ, och vissa bilister kan ogilla att ett transportsystem de inte använder subventioneras."
#,CarbonTax,Koldioxidskatt,"En koldioxidskatt är en skatt som tas ut på alla utsläpp av koldioxid, som är den största orsaken till klimatförändringar. Skatten är egentligen en föroreningsskatt, och ett sätt att se till att de individer samt industrier som bidrar mest till klimatförändringar betalar för skadan de orsakar eller att reducera utsläppen. Skatten är förstås populär bland miljöaktivister, och kan också leda till en energieffektiv ekonomi."
#,CarEmmissionsLimits,Utsläppsgränser för bilar,"
#,CarTax,Fordonsskatt,"
#,CCTVCameras,Kameraövervakning,"
#,ChildBenefit,Barnbidrag,"
#,ChildcareProvision,Barnomsorg,"
#,CitizenshipTests,Medborgarskapstest,"
#,CleanEnergySubsidies,Stöd till fossilfri energi,"
#,CleanFuelSubsidy,Stöd till rent bränsle,"
#,CommunityPolicing,Närpolis,"
#,ConsumerRights,Konsumenträttigheter,"
#,CorporationTax,Bolagsskatt,"
#,Creationism,Utbildningens sekularisering,"
#,Curfews,Utegångsförbud,"
#,DeathPenalty,Dödsstraff,"
#,DetentionWithoutTrial,Häktning utan rättegång,"
#,DisabilityBenefit,Handikappersättning,"
#,FaithSchoolSubsidies,Bidrag till religiösa skolor,"
#,ForeignAid,Bistånd,"
#,FreeBusPasses,Gratis bussbiljetter,"
#,FreeEyeTests,Gratis syndundersökningar,"
#,FreeSchoolMeals,Gratis skolmat,"
#,Gambling,Spelande,"
#,GatedCommunities,Grindsamhällen,"
#,GraduateTax,Examensskatt,"
#,HandgunLaws,Vapenlag,"
#,HybridCarsInitiative,Initiativ för hybridbilar,"
#,IDCards,ID-kort,"
#,ImportTarrifs,Importtullar,"
#,IncomeTax,Inkomstskatt,"
#,FlatTax,Platt skatt,"
#,CapitalGainsTax,Kapitalvinstskatt,"
#,InheritanceTax,Arvsskatt,"
#,IntelligenceServices,Underrättelsetjänster,"
#,InternetCensorship,Internetcensur,"
#,InternetTax,Internetskatt,"
#,JuryTrial,Juryrättegång,"
#,LabourLaws,Arbetsrätt,"
#,LegalAid,Rättshjälp,"
#,LegaliseProstitution,Legalisera prostitution,"
#,LuxuryGoodsTax,Skatt på lyxkonsumtion,"
#,MarriedTaxAllowance,Skatteavdrag vid giftermål,"
#,MaternityLeave,Mammaledighet,"
#,MicrogenerationGrants,Anslag för egenförsöjning av el,"
#,MilitarySpending,Försvarsutgifter,"
#,Monorail,Stöd till höghastighetståg,"
#,MortgageTaxRelief,Ränteavdrag på bolån,"
#,Narcotics,Narkotikalag,"
#,NationalService,Allmän värnplikt,"
#,OrganDonation,Organdonation,"
#,OrganicSubsidy,Subventioner till ekologiskt jordbruk,"
#,PetrolTax,Bensinskatt,"
#,PhoneTapping,Telefonavlyssning,"
#,PlasticBagTax,Plastpåseskatt,"
#,PoliceForce,Polismakten,"
#,PollutionControls,Föroreningskontroller,"
#,PrisonerTagging,Elektronisk fotboja,"
#,Prisons,Fängelser,"
#,PropertyTax,Fastighetsskatt,"
#,PublicLibraries,Offentliga bibliotek,"
#,RacialProfiling,Rasprofilering,"
#,RaceDiscriminationAct,Lag mot rasdiskriminering,"
#,Recycling,Återvinning,"
#,RoadBuilding,Vägbyggande,"
#,RuralDevelopmentGrants,Bidrag för landsbygdsutveckling,"
#,SalesTax,Moms,"
#,SateliteRoadPricing,Satellitsystem för trängselskatt,"
#,SchoolBuses,Subventionerade skolskjutsar,"
#,SchoolPrayers,Bönestunder i skolan,"
#,ScienceFunding,Vetenskap och forskning,"
#,SmallBusinessGrants,Stöd till småföretag,"
#,SpaceProgram,Rymdprogram,"
#,SpeedCameras,Fartkameror,"
#,StateHealthService,Statlig hälso- och sjukvård,"
#,StateHousing,Statligt bostadsbyggande,"
#,StatePensions,Statlig pension,"
#,StateSchools,Statliga skolor,"
#,StemCells,Stamcellsforskning,"
#,TaxShelters,Skatteskydd,"
#,TechnologyColleges,Tekniska högskolor,"
#,TechnologyGrants,Stöd till teknisk utveckling,"
#,TelecommutingInitiative,Distansarbete,"
#,TobacooTax,Tobaksskatt,"
#,TollRoads,Vägtullar,"
#,UnemployedBenefit,Arbetslöshetsersättning,"
#,UniversityGrants,Studiebidrag,"
#,WelfareFraudDept,Bidragsfuskmyndighet,"
#,WinterFuelSubsidy,Elstöd under vintern,"
#,WorkSafetyLaw,Arbetsmiljölag,"
#,YouthClubSubsidies,Stöd till ungdomsklubbar,"
#,AbortionLaw,Abortlag,"
#,RentControls,Hyresreglering,"
#,SchoolVouchers,Skolpeng,"
#,OilDrillingSubsidy,Subventioner till oljeborrning,"
#,MansionTax,Herrgårdsskatt,"
#,FuelEfficiency,Bränslestandarder,"
#,ForeignInvestorTaxBreaks,Skattelättnader för utländska investerare,"
#,RoboticsResearchGrants,Bidrag till robotforskning,"
#,PrivatePrisons,Privata fängelser,"
#,JunkFoodTax,Sockerskatt,"
#,HealthFoodSubsidies,Subventioner till hälsosam mat,"
#,Tasers,Elpistoler,"
#,PoliceDrones,Polisdrönare,"
#,ArtsSubsidies,Kulturbidrag,"
#,HealthcareVouchers,Vårdpeng,"
#,HealthTaxCredits,Skatteavdrag för privat hälso- och sjukvård,"
#,workersdividend,Utdelning till arbetare,"I en idealisk värld, skulle naturligtvis ett företags stora vinster sippra ned till arbetarna genom högre lön och bättre villkor. Denna lag säkerställer att i lagen, se till att varje anställd i ett företag får del av dess framgång, eller kanske ta delägande av företaget. Detta är väldigt populärt hos arbetarna och extremt impopulärt hos företagarna."
#,bansocialmedia,Reglera sociala medier,"

#,mpt,Nya världens högsta byggnad,"Att konstruera världens högsta byggnad är ett meddelande till hela världen. Våra vänner samt fiender kommer bli imponerade över vår prestation."
#,revenueservice,Intäktstjänst,"En intäktstjänst säkerställer att folk betalar sina skatter i tid. Många säger att detta oproportionerligt skadar medel- och underklassen mer, medan andra säger att vårt land behöver denna myndighet för att säkra statens skatteintäkter."
#,freetaxpreparationclasses,Gratis skatteförberedande klasser,"Erbjuda gratis lektioner på hur man betalar skatt säkerställer att alla, speciellt nya skattebetalare, vet hur de ska betala skatt och kan undvika problem involverade i att de deklarerar felaktigt."
#,pandemicpreparationfund,Pandemiförberedelsefond,"En specifik fond för förberedelser inför en pandemi kan användas för att beskydda medborgare och regeringstjänstemän från sjukdomar som hotar vårt land."
#,sas,Statliga djurhem,"Statligt drivna djurhem som ger hemlösa djur ett temporärt hem där de blir matade, tvättade och behandlade."
#,sac,Statlig djurkontroll,"Finansiera och driva en djurskyddsmyndighet kommer att tillåta djurkontrolltjänstemän att hantera vilda och hemlösa djur och antingen avliva dem eller ta dem till ett djurhem eller annan anläggning.
#,so,Statliga barnhem,"Statligt byggda och drivna barnhem erbjuder ett hem för föräldra- och hemlösa barn som behöver hjälp och stöd."
#,pt,Polisträning,"Ju bättre träning vi ger vår polisstyrka desto bättre kommer de prestera!"
#,interest_rate,Bankränta,"
#,landvaluetax,Markvärdesskatt,"
#,vat,Mervärdesskatt,"
#,tax_fraud_department,Skattefuskmyndighet,"
#,contributions_to_the_european_union,Bidrag till Europeiska Unionen,"
#,un_nation_status,FN nationsstatus,"
#,dmz,Koreas demilitariserade zon,"
#,dmznk,Koreas demilitariserade zon,"
#,interest_rate_eu,EU-räntan,"
#,vc,Heliga stolen,"
#,sah,Västsaharakonflikten,"
#,sad,Marockokonflikten,"
